user_id,state,district,category_selected,scheme_shown,applied,approved,income_band,age_group,timestamp
USR002732,Gujarat,Rajkot,SC/ST/OBC Welfare,Venture Capital Fund SC,No,No,Low,41-60,2025-12-10 02:28:25
USR002733,Kerala,Ernakulathappan,Disability Support (Divyang Schemes),Indira Gandhi Disability Pension,Yes,Yes,High,41-60,2025-03-08 03:03:37
USR002734,Madhya Pradesh,Gwalior,Disability Support (Divyang Schemes),Accessible India Campaign,Yes,Yes,Low,60+,2025-07-06 03:27:59
USR002735,Jharkhand,Godda,Women Empowerment & Child Welfare,Mahila Shakti Kendra,Yes,Yes,Low,41-60,2025-08-31 08:46:34
USR002736,Chhattisgarh,Durg,Health & Public Health,eSanjeevani Telemedicine,No,No,High,60+,2025-09-22 04:31:59
USR002737,Bihar,Muzaffarpur,Education & Scholarships,Post Matric Scholarship SC,Yes,Yes,High,41-60,2025-12-02 08:13:30
USR002738,Nagaland,Zunheboto,Agriculture & Allied Activities,Pradhan Mantri Fasal Bima Yojana,Yes,Yes,Middle,18-25,2025-06-23 19:58:51
USR002739,Mizoram,Mamit,Women Empowerment & Child Welfare,Beti Bachao Beti Padhao,No,No,Middle,41-60,2025-09-02 23:50:51
USR002740,Karnataka,Mangalore,Education & Scholarships,Top Class Education Scheme,Yes,No,Low,41-60,2025-12-27 23:44:46
USR002741,Punjab,Patiala,Women Empowerment & Child Welfare,Mahila Shakti Kendra,No,No,Low,60+,2025-12-13 19:34:51
USR002742,Tamil Nadu,Kancheepuram,Education & Scholarships,Vidya Lakshmi Scheme,No,No,Low,60+,2025-09-17 11:30:19
USR002743,Jharkhand,Dhanbad,Education & Scholarships,Top Class Education Scheme,Yes,No,Low,60+,2025-08-05 01:19:58
USR002744,Uttar Pradesh,Agra,Senior Citizen Welfare,National Social Assistance Programme,Yes,No,Low,60+,2025-04-05 17:16:44
USR002745,Manipur,Imphal West,Education & Scholarships,PM Research Fellowship,Yes,Yes,Middle,60+,2025-07-28 15:40:40
USR002746,Himachal Pradesh,Kinnaur,Agriculture & Allied Activities,PM Kisan Maan Dhan Yojana,No,No,Low,18-25,2025-11-30 10:10:51
USR002747,Uttar Pradesh,Banaras,Women Empowerment & Child Welfare,Ujjawala Scheme,No,No,Low,18-25,2026-01-28 14:36:57
USR002748,Rajasthan,Ajmer,Disability Support (Divyang Schemes),Sahyogi Scheme,Yes,Yes,High,41-60,2025-07-01 01:40:13
USR002749,Himachal Pradesh,Solan,Health & Public Health,National Digital Health Mission,Yes,Yes,High,60+,2025-06-27 14:59:34
USR002750,Meghalaya,West Garo Hills,Agriculture & Allied Activities,Kisan Credit Card,Yes,Yes,Middle,41-60,2025-04-04 18:47:44
USR002751,Karnataka,Tumkur,Agriculture & Allied Activities,Soil Health Card Scheme,Yes,Yes,Low,60+,2025-04-09 09:01:39
USR002752,Kerala,Thrissur,Women Empowerment & Child Welfare,Anganwadi Services ICDS,Yes,No,Middle,18-25,2026-02-18 19:19:01
USR002753,Odisha,Bhubaneswar,Health & Public Health,National Digital Health Mission,No,No,Low,60+,2025-12-08 23:04:58
USR002754,Maharashtra,Mumbai,Women Empowerment & Child Welfare,Working Women Hostel Scheme,Yes,Yes,Middle,41-60,2025-10-06 23:25:41
USR002755,Himachal Pradesh,Kinnaur,Women Empowerment & Child Welfare,Mahila Shakti Kendra,Yes,No,Low,41-60,2026-02-18 10:03:38
USR002756,Nagaland,Wokha,Agriculture & Allied Activities,PM Kisan Maan Dhan Yojana,No,No,Middle,41-60,2025-04-19 23:08:41
USR002757,Maharashtra,Aurangabad,Senior Citizen Welfare,National Social Assistance Programme,Yes,Yes,Low,26-40,2025-08-04 21:37:54
USR002758,Mizoram,Champhai,Senior Citizen Welfare,Integrated Programme for Older Persons,Yes,Yes,Middle,26-40,2025-05-09 16:19:37
USR002759,Uttarakhand,Haridwar,SC/ST/OBC Welfare,PM DAKSH Scheme,No,No,Middle,60+,2025-04-05 11:13:14
USR002760,Odisha,Jajpur,Women Empowerment & Child Welfare,Mahila Shakti Kendra,Yes,No,Low,41-60,2025-12-03 05:16:37
USR002761,Kerala,Kottayam,Women Empowerment & Child Welfare,Anganwadi Services ICDS,Yes,Yes,High,18-25,2025-05-23 00:54:42
USR002762,Gujarat,Junagadh,Agriculture & Allied Activities,Agriculture Infrastructure Fund,No,No,High,41-60,2025-03-24 18:48:14
USR002763,Karnataka,Belgaum,Education & Scholarships,National Means Cum Merit Scholarship,No,No,Low,26-40,2025-12-05 07:44:45
USR002764,Kerala,Kozhikode,Health & Public Health,Ayushman Bharat PM-JAY,No,No,Middle,18-25,2025-06-03 19:15:51
USR002765,Meghalaya,East Garo Hills,Agriculture & Allied Activities,Paramparagat Krishi Vikas Yojana,Yes,No,Middle,26-40,2025-11-19 07:41:05
USR002766,Karnataka,Tumkur,Health & Public Health,Janani Suraksha Yojana,No,No,Low,26-40,2025-07-25 10:53:50
USR002767,Andhra Pradesh,Guntur,Women Empowerment & Child Welfare,POSHAN Abhiyaan,No,No,High,26-40,2025-06-25 20:34:04
USR002768,Haryana,Hisar,Disability Support (Divyang Schemes),Deendayal Disabled Rehabilitation Scheme,No,No,High,41-60,2025-05-25 11:54:57
USR002769,West Bengal,Jalpaiguri,SC/ST/OBC Welfare,Free Coaching Scheme SC OBC,No,No,Middle,18-25,2025-06-30 20:51:52
USR002770,Madhya Pradesh,Bhopal,Senior Citizen Welfare,Elderline Helpline,Yes,Yes,High,18-25,2025-11-11 04:16:59
USR002771,Telangana,Karimnagar,SC/ST/OBC Welfare,Top Class Education SC,Yes,No,Middle,18-25,2026-01-13 15:26:54
USR002772,Tripura,Khowai,Health & Public Health,Pradhan Mantri Jan Aushadhi Yojana,No,No,High,41-60,2026-02-17 00:16:06
USR002773,Jharkhand,Dumka,Health & Public Health,Rashtriya Swasthya Bima Yojana,Yes,Yes,High,41-60,2025-06-11 01:54:39
USR002774,Nagaland,Tuensang,Education & Scholarships,Top Class Education Scheme,Yes,Yes,Middle,60+,2025-09-04 07:55:23
USR002775,Chhattisgarh,Raipur,Senior Citizen Welfare,Varishtha Pension Bima Yojana,Yes,Yes,Middle,18-25,2026-01-03 17:32:30
USR002776,Telangana,Rangareddy,Agriculture & Allied Activities,National Horticulture Mission,Yes,No,Middle,60+,2025-04-05 02:44:39
USR002777,Gujarat,Vadodara,Education & Scholarships,National Overseas Scholarship,Yes,Yes,High,18-25,2026-01-01 10:24:02
USR002778,Gujarat,Surat,Health & Public Health,Ayushman Bharat PM-JAY,No,No,Middle,60+,2025-07-09 13:40:17
USR002779,Uttar Pradesh,Banaras,Health & Public Health,Mission Indradhanush,Yes,Yes,Middle,18-25,2025-10-13 20:36:49
USR002780,Chhattisgarh,Raipur,Education & Scholarships,Pre Matric Scholarship OBC,Yes,Yes,Low,41-60,2025-11-22 05:25:51
USR002781,Jharkhand,Ranchi,Senior Citizen Welfare,PM Vaya Vandana Yojana,Yes,Yes,High,41-60,2026-02-20 20:24:50
USR002782,Gujarat,Bharuch,Disability Support (Divyang Schemes),Samarth Scheme,Yes,Yes,High,60+,2025-04-19 19:44:58
USR002783,Bihar,Araria,SC/ST/OBC Welfare,National Fellowship SC,No,No,High,26-40,2025-03-09 09:17:47
USR002784,Haryana,Rohtak,Senior Citizen Welfare,Atal Pension Yojana,Yes,No,Middle,26-40,2025-11-09 14:33:09
USR002785,Gujarat,Bharuch,Senior Citizen Welfare,National Social Assistance Programme,No,No,Middle,26-40,2025-10-31 03:08:28
USR002786,Tamil Nadu,Kancheepuram,Education & Scholarships,Mid Day Meal Scheme,No,No,High,26-40,2025-08-15 03:32:11
USR002787,Telangana,Karimnagar,Women Empowerment & Child Welfare,Ujjawala Scheme,Yes,Yes,Middle,26-40,2025-10-08 01:25:27
USR002788,Gujarat,Bharuch,SC/ST/OBC Welfare,Credit Enhancement Scheme SC,Yes,Yes,Middle,26-40,2025-11-10 16:34:55
USR002789,Bihar,West Champaran,Health & Public Health,TB Elimination Programme,Yes,Yes,Low,26-40,2025-03-13 08:09:37
USR002790,Mizoram,Mamit,Disability Support (Divyang Schemes),Accessible India Campaign,No,No,Middle,60+,2025-06-29 13:38:18
USR002791,Sikkim,North Sikkim,Health & Public Health,National Health Mission,No,No,Middle,41-60,2025-06-24 01:10:01
USR002792,Maharashtra,Nagpur,Senior Citizen Welfare,National Social Assistance Programme,Yes,No,Low,26-40,2025-11-12 10:25:44
USR002793,Maharashtra,Mumbai,Disability Support (Divyang Schemes),Gharaunda Scheme,Yes,Yes,High,26-40,2025-09-20 20:07:00
USR002794,Haryana,Gurgaon,Health & Public Health,Mission Indradhanush,No,No,Middle,26-40,2025-06-27 15:36:22
USR002795,Uttarakhand,Nainital,Disability Support (Divyang Schemes),National Trust Niramaya,No,No,High,18-25,2025-12-09 00:44:03
USR002796,Uttar Pradesh,Lucknow,SC/ST/OBC Welfare,PM DAKSH Scheme,Yes,No,Low,60+,2025-05-17 08:39:14
USR002797,Tripura,South Tripura,Education & Scholarships,SHREYAS Scheme,No,No,High,60+,2025-03-23 02:23:57
USR002798,Assam,Morigaon,Women Empowerment & Child Welfare,Ujjawala Scheme,No,No,Low,18-25,2025-10-29 17:57:18
USR002799,Karnataka,Mangalore,Agriculture & Allied Activities,e-NAM,Yes,Yes,Low,18-25,2025-05-31 17:06:21
USR002800,Odisha,Cuttack,Senior Citizen Welfare,National Social Assistance Programme,Yes,Yes,Middle,60+,2025-08-26 18:51:58
USR002801,Uttar Pradesh,Agra,Agriculture & Allied Activities,National Horticulture Mission,No,No,Middle,26-40,2025-11-28 17:57:58
USR002802,Tamil Nadu,Chennai,Women Empowerment & Child Welfare,Pradhan Mantri Matru Vandana Yojana,Yes,No,High,26-40,2025-07-23 11:42:47
USR002803,Nagaland,Peren,Health & Public Health,National Health Mission,No,No,High,26-40,2025-11-20 13:32:23
USR002804,Tamil Nadu,Kancheepuram,Health & Public Health,TB Elimination Programme,No,No,Low,41-60,2025-09-18 18:35:32
USR002805,Punjab,Amritsar,Senior Citizen Welfare,Senior Citizen Savings Scheme,Yes,No,Low,18-25,2025-08-11 15:14:12
USR002806,Punjab,Ferozepur,Education & Scholarships,Vidya Lakshmi Scheme,Yes,Yes,High,60+,2025-07-21 13:17:40
USR002807,Uttarakhand,Nainital,Agriculture & Allied Activities,Agriculture Infrastructure Fund,No,No,Low,18-25,2026-01-08 15:39:04
USR002808,Karnataka,Bangalore,SC/ST/OBC Welfare,Free Coaching Scheme SC OBC,Yes,No,High,18-25,2025-04-26 21:54:33
USR002809,Uttar Pradesh,Kanpur,Agriculture & Allied Activities,National Horticulture Mission,No,No,High,41-60,2025-06-14 22:02:42
USR002810,Tripura,Dhalai,Disability Support (Divyang Schemes),ADIP Scheme,Yes,Yes,Middle,26-40,2025-11-01 03:31:08
USR002811,Uttarakhand,Bageshwar,SC/ST/OBC Welfare,Pre Matric Scholarship SC,No,No,Middle,26-40,2025-09-04 20:16:38
USR002812,Nagaland,Wokha,Health & Public Health,National Health Mission,Yes,Yes,High,41-60,2026-02-13 02:13:31
USR002813,Kerala,Ernakulathappan,Disability Support (Divyang Schemes),Unique Disability ID UDID,Yes,No,Low,60+,2026-02-07 11:06:25
USR002814,Meghalaya,East Khasi Hills,Women Empowerment & Child Welfare,POSHAN Abhiyaan,No,No,High,18-25,2025-05-29 07:19:06
USR002815,Bihar,Madhubani,SC/ST/OBC Welfare,National Fellowship OBC,Yes,Yes,High,26-40,2025-12-30 07:41:37
USR002816,Meghalaya,East Garo Hills,Disability Support (Divyang Schemes),ADIP Scheme,No,No,Low,60+,2025-07-20 02:18:13
USR002817,Karnataka,Hubli,Disability Support (Divyang Schemes),Accessible India Campaign,Yes,Yes,Middle,60+,2025-10-30 04:53:28
USR002818,Karnataka,Mangalore,Education & Scholarships,National Overseas Scholarship,Yes,No,High,60+,2025-07-08 09:36:58
USR002819,Chhattisgarh,Durg,Education & Scholarships,Top Class Education Scheme,Yes,Yes,High,41-60,2025-10-13 12:01:19
USR002820,Kerala,Thiruvananthapuram,SC/ST/OBC Welfare,National Fellowship OBC,No,No,High,41-60,2025-06-13 16:20:39
USR002821,Haryana,Ambala,Women Empowerment & Child Welfare,Mahila Samman Savings Certificate,No,No,Middle,18-25,2025-10-26 06:41:05
USR002822,Karnataka,Hubli,Education & Scholarships,Mid Day Meal Scheme,Yes,Yes,High,60+,2025-06-13 08:17:18
USR002823,Rajasthan,Jaipur,SC/ST/OBC Welfare,Pre Matric Scholarship SC,Yes,Yes,Middle,41-60,2025-03-24 13:20:07
USR002824,Tripura,Dhalai,Women Empowerment & Child Welfare,POSHAN Abhiyaan,No,No,Middle,26-40,2025-11-20 12:59:25
USR002825,Bihar,Patna,Agriculture & Allied Activities,PM Krishi Sinchai Yojana,No,No,Low,26-40,2025-05-16 15:59:46
USR002826,Gujarat,Bharuch,SC/ST/OBC Welfare,PM DAKSH Scheme,No,No,Middle,41-60,2025-03-18 21:31:38
USR002827,Tamil Nadu,Madurai,Agriculture & Allied Activities,PM Krishi Sinchai Yojana,No,No,Low,18-25,2025-08-11 06:43:09
USR002828,Chhattisgarh,Bilaspur,Education & Scholarships,Top Class Education Scheme,No,No,Low,60+,2025-05-26 09:44:33
USR002829,Odisha,Bhubaneswar,Health & Public Health,Janani Suraksha Yojana,No,No,Low,41-60,2025-06-12 10:26:49
USR002830,Gujarat,Junagadh,SC/ST/OBC Welfare,Credit Enhancement Scheme SC,No,No,Low,60+,2025-03-03 04:22:38
USR002831,Mizoram,Kolasib,Women Empowerment & Child Welfare,STEP Scheme,Yes,Yes,Low,18-25,2025-11-25 23:44:24
USR002832,Nagaland,Tuensang,SC/ST/OBC Welfare,Free Coaching Scheme SC OBC,Yes,Yes,Low,60+,2025-04-10 21:15:35
USR002833,Haryana,Rohtak,Women Empowerment & Child Welfare,Working Women Hostel Scheme,Yes,Yes,High,26-40,2025-05-31 04:00:47
USR002834,Punjab,Jalandhar,Disability Support (Divyang Schemes),Samarth Scheme,No,No,Middle,26-40,2025-08-15 19:21:30
USR002835,Bihar,West Champaran,SC/ST/OBC Welfare,NSFDC Loan Schemes,Yes,Yes,Middle,41-60,2025-08-12 19:58:04
USR002836,Andhra Pradesh,Krishna,SC/ST/OBC Welfare,Credit Enhancement Scheme SC,No,No,Middle,18-25,2025-03-06 20:13:10
USR002837,West Bengal,Birbhum,SC/ST/OBC Welfare,Pre Matric Scholarship SC,No,No,Middle,60+,2025-03-08 04:30:09
USR002838,Odisha,Jajpur,Senior Citizen Welfare,Atal Pension Yojana,No,No,High,60+,2025-06-24 19:41:07
USR002839,Uttar Pradesh,Lucknow,Senior Citizen Welfare,National Social Assistance Programme,No,No,High,41-60,2025-03-14 07:28:38
USR002840,Maharashtra,Nashik,Health & Public Health,Pradhan Mantri Jan Aushadhi Yojana,Yes,No,Low,26-40,2026-01-27 00:16:03
USR002841,Telangana,Rangareddy,SC/ST/OBC Welfare,Free Coaching Scheme SC OBC,Yes,Yes,Middle,60+,2026-02-15 00:21:04
USR002842,Maharashtra,Mumbai,Disability Support (Divyang Schemes),Indira Gandhi Disability Pension,No,No,Middle,60+,2025-08-11 16:35:08
USR002843,Telangana,Rangareddy,Disability Support (Divyang Schemes),Vidyasagar Scheme,No,No,Low,60+,2025-12-17 22:27:23
USR002844,Karnataka,Belgaum,Health & Public Health,Pradhan Mantri Surakshit Matritva Abhiyan,Yes,No,Middle,41-60,2026-01-31 00:44:54
USR002845,Jharkhand,Ranchi,SC/ST/OBC Welfare,Credit Enhancement Scheme SC,Yes,Yes,Middle,18-25,2025-07-26 22:29:35
USR002846,Punjab,Ferozepur,Agriculture & Allied Activities,Agriculture Infrastructure Fund,Yes,Yes,High,41-60,2026-01-07 02:50:53
USR002847,Madhya Pradesh,Sagar,Senior Citizen Welfare,Rashtriya Vayoshri Yojana,Yes,No,High,41-60,2026-01-20 10:46:15
USR002848,Punjab,Patiala,Agriculture & Allied Activities,PM Krishi Sinchai Yojana,Yes,No,Middle,41-60,2025-03-30 16:38:08
USR002849,Assam,Morigaon,Education & Scholarships,Post Matric Scholarship SC,Yes,Yes,Middle,18-25,2026-02-01 13:43:14
USR002850,Meghalaya,West Khasi Hills,SC/ST/OBC Welfare,Free Coaching Scheme SC OBC,No,No,Low,18-25,2025-08-10 03:24:31
USR002851,Rajasthan,Bikaner,Disability Support (Divyang Schemes),ADIP Scheme,No,No,Middle,18-25,2026-01-09 21:38:03
USR002852,Jharkhand,Deoghar,Women Empowerment & Child Welfare,POSHAN Abhiyaan,Yes,Yes,Middle,41-60,2025-12-12 16:41:25
USR002853,Uttar Pradesh,Lucknow,SC/ST/OBC Welfare,Pre Matric Scholarship SC,Yes,Yes,Low,18-25,2026-01-29 20:31:21
USR002854,Rajasthan,Barmer,Education & Scholarships,Pre Matric Scholarship OBC,No,No,High,18-25,2025-11-14 17:36:19
USR002855,Jharkhand,Dumka,Senior Citizen Welfare,National Social Assistance Programme,Yes,No,Middle,18-25,2026-02-05 16:35:04
USR002856,Karnataka,Mangalore,Agriculture & Allied Activities,Pradhan Mantri Fasal Bima Yojana,Yes,No,Middle,26-40,2026-01-13 19:37:52
USR002857,Haryana,Faridabad,Education & Scholarships,National Means Cum Merit Scholarship,Yes,Yes,Low,26-40,2025-06-14 02:48:40
USR002858,Uttar Pradesh,Varanasi,Senior Citizen Welfare,National Social Assistance Programme,No,No,Low,18-25,2025-04-23 17:47:50
USR002859,Chhattisgarh,Rajnandgaon,Senior Citizen Welfare,Atal Pension Yojana,Yes,Yes,High,41-60,2025-08-07 20:32:03
USR002860,Himachal Pradesh,Lahul,Senior Citizen Welfare,National Social Assistance Programme,No,No,High,26-40,2025-03-13 05:03:00
USR002861,Sikkim,East Sikkim,Senior Citizen Welfare,Integrated Programme for Older Persons,Yes,Yes,Middle,18-25,2025-11-26 17:43:32
USR002862,Maharashtra,Aurangabad,Women Empowerment & Child Welfare,Beti Bachao Beti Padhao,No,No,Low,26-40,2025-08-28 15:00:55
USR002863,Madhya Pradesh,Indore,Health & Public Health,Janani Suraksha Yojana,No,No,Middle,41-60,2025-05-15 08:42:28
USR002864,Mizoram,Aizawl,Education & Scholarships,Mid Day Meal Scheme,No,No,High,41-60,2025-07-19 03:51:48
USR002865,Manipur,Imphal East,Women Empowerment & Child Welfare,Mahila Shakti Kendra,No,No,High,60+,2025-09-14 07:53:25
USR002866,Andhra Pradesh,Guntur,Education & Scholarships,Pre Matric Scholarship OBC,Yes,Yes,Middle,41-60,2025-04-26 23:25:33
USR002867,Telangana,Warangal,Women Empowerment & Child Welfare,Working Women Hostel Scheme,No,No,Low,41-60,2025-06-17 02:09:49
USR002868,Kerala,Ernakulathappan,Senior Citizen Welfare,Rashtriya Vayoshri Yojana,No,No,High,60+,2026-02-08 14:02:45
USR002869,Uttar Pradesh,Lucknow,Senior Citizen Welfare,Annapurna Scheme,Yes,No,Middle,60+,2026-02-21 16:08:36
USR002870,Telangana,Medchal,Women Empowerment & Child Welfare,STEP Scheme,Yes,No,Low,26-40,2025-08-24 00:22:28
USR002871,Madhya Pradesh,Jabalpur,Women Empowerment & Child Welfare,STEP Scheme,No,No,High,18-25,2025-08-02 01:18:12
USR002872,Assam,Morigaon,Senior Citizen Welfare,Senior Citizen Savings Scheme,No,No,Low,26-40,2025-07-17 01:03:35
USR002873,Assam,Sonitpur,Senior Citizen Welfare,Varishtha Pension Bima Yojana,No,No,High,26-40,2025-08-27 06:18:03
USR002874,Nagaland,Wokha,Disability Support (Divyang Schemes),Vidyasagar Scheme,Yes,Yes,Middle,26-40,2025-12-31 13:15:08
USR002875,Manipur,Bishnupur,Education & Scholarships,Vidya Lakshmi Scheme,No,No,Middle,18-25,2026-02-19 06:19:52
USR002876,Maharashtra,Aurangabad,Disability Support (Divyang Schemes),Accessible India Campaign,No,No,Middle,41-60,2025-03-10 18:33:32
USR002877,Chhattisgarh,Rajnandgaon,SC/ST/OBC Welfare,Free Coaching Scheme SC OBC,No,No,Middle,18-25,2025-09-03 14:08:41
USR002878,Punjab,Jalandhar,Health & Public Health,National Health Mission,Yes,Yes,Low,60+,2025-06-11 23:55:17
USR002879,Telangana,Rangareddy,Agriculture & Allied Activities,Agriculture Infrastructure Fund,Yes,Yes,Low,60+,2025-11-19 19:03:57
USR002880,Karnataka,Mysore,Senior Citizen Welfare,Integrated Programme for Older Persons,No,No,Low,18-25,2025-08-23 09:39:07
USR002881,Karnataka,Bangalore,Health & Public Health,Rashtriya Swasthya Bima Yojana,Yes,Yes,Low,18-25,2026-02-13 11:41:28
USR002882,Gujarat,Junagadh,SC/ST/OBC Welfare,Credit Enhancement Scheme SC,No,No,Middle,41-60,2025-08-02 22:12:04
USR002883,Tripura,West Tripura,Disability Support (Divyang Schemes),National Trust Niramaya,Yes,Yes,Low,60+,2025-11-17 02:21:32
USR002884,Tripura,Dhalai,SC/ST/OBC Welfare,Top Class Education SC,No,No,High,26-40,2026-02-20 11:57:04
USR002885,Nagaland,Tuensang,Senior Citizen Welfare,Annapurna Scheme,Yes,No,Middle,26-40,2026-02-08 12:20:38
USR002886,Jharkhand,Deoghar,Women Empowerment & Child Welfare,Pradhan Mantri Matru Vandana Yojana,Yes,Yes,Middle,18-25,2026-02-05 20:52:24
USR002887,Punjab,Patiala,Senior Citizen Welfare,Atal Pension Yojana,No,No,Low,41-60,2025-10-04 14:58:02
USR002888,Tamil Nadu,Coimbatore,Health & Public Health,Ayushman Bharat PM-JAY,Yes,Yes,High,60+,2025-04-01 14:33:00
USR002889,Meghalaya,East Khasi Hills,SC/ST/OBC Welfare,NSFDC Loan Schemes,Yes,Yes,Middle,18-25,2025-09-15 06:45:20
USR002890,Rajasthan,Barmer,Disability Support (Divyang Schemes),ADIP Scheme,Yes,No,Low,26-40,2025-11-18 04:19:14
USR002891,Bihar,Madhubani,Agriculture & Allied Activities,PM Kisan Maan Dhan Yojana,Yes,Yes,Low,26-40,2025-04-27 16:16:07
USR002892,Bihar,West Champaran,SC/ST/OBC Welfare,Venture Capital Fund SC,Yes,No,Low,26-40,2025-09-29 17:59:42
USR002893,Andhra Pradesh,Guntur,Senior Citizen Welfare,Indira Gandhi National Old Age Pension,Yes,Yes,Low,41-60,2025-05-25 23:15:04
USR002894,Kerala,Kannur,Disability Support (Divyang Schemes),Deendayal Disabled Rehabilitation Scheme,Yes,No,Low,18-25,2026-01-26 05:04:12
USR002895,Maharashtra,Aurangabad,Women Empowerment & Child Welfare,POSHAN Abhiyaan,No,No,Low,60+,2026-01-21 14:58:34
USR002896,Nagaland,Peren,Agriculture & Allied Activities,Pradhan Mantri Fasal Bima Yojana,Yes,No,High,60+,2026-01-29 05:12:09
USR002897,Sikkim,South Sikkim,Disability Support (Divyang Schemes),Accessible India Campaign,No,No,Low,60+,2025-09-12 21:17:03
USR002898,Nagaland,Tuensang,Women Empowerment & Child Welfare,Ujjawala Scheme,Yes,Yes,High,60+,2026-02-11 03:42:37
USR002899,Gujarat,Rajkot,Women Empowerment & Child Welfare,Mahila Samman Savings Certificate,No,No,Low,41-60,2025-07-11 23:26:08
USR002900,Chhattisgarh,Bilaspur,Senior Citizen Welfare,National Social Assistance Programme,Yes,Yes,Low,41-60,2025-07-10 15:09:50
USR002901,Tripura,Khowai,Senior Citizen Welfare,National Social Assistance Programme,No,No,Low,26-40,2025-10-12 09:42:16
USR002902,Punjab,Amritsar,Senior Citizen Welfare,Elderline Helpline,Yes,No,Low,60+,2025-10-18 04:54:33
USR002903,Jharkhand,Dumka,Education & Scholarships,PM Research Fellowship,Yes,No,High,18-25,2025-03-24 10:18:12
USR002904,Telangana,Hyderabad,SC/ST/OBC Welfare,Pre Matric Scholarship SC,Yes,Yes,Middle,18-25,2025-08-14 22:20:29
USR002905,Odisha,Cuttack,Disability Support (Divyang Schemes),Sahyogi Scheme,No,No,Middle,41-60,2026-01-02 02:51:46
USR002906,Nagaland,Peren,Women Empowerment & Child Welfare,Working Women Hostel Scheme,Yes,No,Low,60+,2026-02-21 10:47:12
USR002907,Assam,Kamrup,Disability Support (Divyang Schemes),Sahyogi Scheme,Yes,Yes,Middle,41-60,2026-02-15 09:31:23
